"","Source","Station","Date","Time","SampleDepth","SampleId","ParameterType","ParameterName","Value","Qualifier","Problem","Description"
"1516","JRA","JRA.C05","07/30/2020","12:00 PM",0.3,1,"WaterQuality","AT.2","32.6",NA,NA,"Air Temp (deg C)"
"1517","JRA","JRA.C05","07/30/2020","12:00 PM",0.3,1,"WaterQuality","CO.4","150",NA,NA,"Conductivity (uS/cm)"
"1518","JRA","JRA.C05","07/30/2020","12:00 PM",0.3,1,"WaterQuality","WC.6","15.1",NA,NA,"Turbidity (NTU)"
"1519","JRA","JRA.C05","07/30/2020","12:00 PM",0.3,1,"WaterQuality","WT.2","30.6",NA,NA,"Water Temp (deg C)"
"1520","JRA","JRA.C05","07/30/2020","12:00 PM",0.3,NA,"Comments","COMMENTS","Quiet, low calm water. Sample collected by John Bragg.",NA,NA,"Comments (open text)"
"1521","JRA","JRA.J05","05/28/2020","11:59 AM",0.3,1,"WaterQuality","AT.2","30.5",NA,NA,"Air Temp (deg C)"
"1522","JRA","JRA.J05","05/28/2020","11:59 AM",0.3,1,"WaterQuality","CO.4","260",NA,NA,"Conductivity (uS/cm)"
"1523","JRA","JRA.J05","05/28/2020","11:59 AM",0.3,1,"WaterQuality","ENT.1","1","<",NA,"Enterolert (CFU/100mL)"
"1524","JRA","JRA.J05","05/28/2020","11:59 AM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1525","JRA","JRA.J05","05/28/2020","11:59 AM",0.3,1,"WaterQuality","WC.6","11.1",NA,NA,"Turbidity (NTU)"
"1526","JRA","JRA.J05","05/28/2020","11:59 AM",0.3,1,"WaterQuality","WT.2","24.7",NA,NA,"Water Temp (deg C)"
"1527","JRA","JRA.J05","05/28/2020","11:59 AM",0.3,NA,"Comments","COMMENTS","Low tide, salinity was 0 ppt",NA,NA,"Comments (open text)"
"1528","JRA","JRA.J05","06/04/2020","11:34 AM",0.3,1,"WaterQuality","AT.2","34",NA,NA,"Air Temp (deg C)"
"1529","JRA","JRA.J05","06/04/2020","11:34 AM",0.3,1,"WaterQuality","CO.4","280",NA,NA,"Conductivity (uS/cm)"
"1530","JRA","JRA.J05","06/04/2020","11:34 AM",0.3,1,"WaterQuality","ENT.1","1","<",NA,"Enterolert (CFU/100mL)"
"1531","JRA","JRA.J05","06/04/2020","11:34 AM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1532","JRA","JRA.J05","06/04/2020","11:34 AM",0.3,1,"WaterQuality","WC.6","7.68",NA,NA,"Turbidity (NTU)"
"1533","JRA","JRA.J05","06/04/2020","11:34 AM",0.3,1,"WaterQuality","WT.2","27.9",NA,NA,"Water Temp (deg C)"
"1534","JRA","JRA.J05","06/04/2020","11:34 AM",0.3,NA,"Comments","COMMENTS","0 ppt salinity.",NA,NA,"Comments (open text)"
"1535","JRA","JRA.J05","06/11/2020","10:26 AM",0.3,1,"WaterQuality","AT.2","25.5",NA,NA,"Air Temp (deg C)"
"1536","JRA","JRA.J05","06/11/2020","10:26 AM",0.3,1,"WaterQuality","CO.4","380",NA,NA,"Conductivity (uS/cm)"
"1537","JRA","JRA.J05","06/11/2020","10:26 AM",0.3,1,"WaterQuality","ENT.1","10",NA,NA,"Enterolert (CFU/100mL)"
"1538","JRA","JRA.J05","06/11/2020","10:26 AM",0.3,1,"WaterQuality","WC.6","26.6",NA,NA,"Turbidity (NTU)"
"1539","JRA","JRA.J05","06/11/2020","10:26 AM",0.3,1,"WaterQuality","WT.2","25.4",NA,NA,"Water Temp (deg C)"
"1540","JRA","JRA.J05","06/11/2020","10:26 AM",0.3,NA,"Comments","COMMENTS","Low tide, south wind.",NA,NA,"Comments (open text)"
"1541","JRA","JRA.J05","06/18/2020","10:08 AM",0.3,1,"WaterQuality","AT.2","25.5",NA,NA,"Air Temp (deg C)"
"1542","JRA","JRA.J05","06/18/2020","10:08 AM",0.3,1,"WaterQuality","CO.4","510",NA,NA,"Conductivity (uS/cm)"
"1543","JRA","JRA.J05","06/18/2020","10:08 AM",0.3,1,"WaterQuality","ENT.1","10",NA,NA,"Enterolert (CFU/100mL)"
"1544","JRA","JRA.J05","06/18/2020","10:08 AM",0.3,1,"WaterQuality","","2",NA,NA,"Salinity (ppt)"
"1545","JRA","JRA.J05","06/18/2020","10:08 AM",0.3,1,"WaterQuality","WC.6","8.22",NA,NA,"Turbidity (NTU)"
"1546","JRA","JRA.J05","06/18/2020","10:08 AM",0.3,1,"WaterQuality","WT.2","23.3",NA,NA,"Water Temp (deg C)"
"1547","JRA","JRA.J05","06/18/2020","10:08 AM",0.3,NA,"Comments","COMMENTS","High tide, light wind, partly cloudy, recent rainfall",NA,NA,"Comments (open text)"
"1548","JRA","JRA.J05","06/25/2020","09:55 AM",0.3,1,"WaterQuality","AT.2","25",NA,NA,"Air Temp (deg C)"
"1549","JRA","JRA.J05","06/25/2020","09:55 AM",0.3,1,"WaterQuality","CO.4","110",NA,NA,"Conductivity (uS/cm)"
"1550","JRA","JRA.J05","06/25/2020","09:55 AM",0.3,1,"WaterQuality","ENT.1","20",NA,NA,"Enterolert (CFU/100mL)"
"1551","JRA","JRA.J05","06/25/2020","09:55 AM",0.3,1,"WaterQuality","","2",NA,NA,"Salinity (ppt)"
"1552","JRA","JRA.J05","06/25/2020","09:55 AM",0.3,1,"WaterQuality","WC.6","5.85",NA,NA,"Turbidity (NTU)"
"1553","JRA","JRA.J05","06/25/2020","09:55 AM",0.3,1,"WaterQuality","WT.2","26.4",NA,NA,"Water Temp (deg C)"
"1554","JRA","JRA.J05","07/02/2020","10:00 AM",0.3,1,"WaterQuality","AT.2","28",NA,NA,"Air Temp (deg C)"
"1555","JRA","JRA.J05","07/02/2020","10:00 AM",0.3,1,"WaterQuality","CO.4","290",NA,NA,"Conductivity (uS/cm)"
"1556","JRA","JRA.J05","07/02/2020","10:00 AM",0.3,1,"WaterQuality","ENT.1","1","<",NA,"Enterolert (CFU/100mL)"
"1557","JRA","JRA.J05","07/02/2020","10:00 AM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1558","JRA","JRA.J05","07/02/2020","10:00 AM",0.3,1,"WaterQuality","WC.6","5.74",NA,NA,"Turbidity (NTU)"
"1559","JRA","JRA.J05","07/02/2020","10:00 AM",0.3,1,"WaterQuality","WT.2","27.8",NA,NA,"Water Temp (deg C)"
"1560","JRA","JRA.J05","07/02/2020","10:00 AM",0.3,NA,"Comments","COMMENTS","warm, cloudless",NA,NA,"Comments (open text)"
"1561","JRA","JRA.J05","07/09/2020","12:09 PM",0.3,1,"WaterQuality","AT.2","30",NA,NA,"Air Temp (deg C)"
"1562","JRA","JRA.J05","07/09/2020","12:09 PM",0.3,1,"WaterQuality","CO.4","870",NA,NA,"Conductivity (uS/cm)"
"1563","JRA","JRA.J05","07/09/2020","12:09 PM",0.3,1,"WaterQuality","ENT.1","20",NA,NA,"Enterolert (CFU/100mL)"
"1564","JRA","JRA.J05","07/09/2020","12:09 PM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1565","JRA","JRA.J05","07/09/2020","12:09 PM",0.3,1,"WaterQuality","WC.6","11.6",NA,NA,"Turbidity (NTU)"
"1566","JRA","JRA.J05","07/09/2020","12:09 PM",0.3,1,"WaterQuality","WT.2","30",NA,NA,"Water Temp (deg C)"
"1567","JRA","JRA.J05","07/09/2020","12:09 PM",0.3,NA,"Comments","COMMENTS","Gusty winds from NE and offshore tidal depression pushing clouds and light rain. Low tide looked more like high due to offshore water being pushed into Chesapeake Bay. Local families using the beach. The Observation Pier remains closed, so sample was taken from beach adjacent to pier, resulting in an atypically high turbidity reading for this site.",NA,NA,"Comments (open text)"
"1568","JRA","JRA.J05","07/16/2020","10:10 AM",0.3,1,"WaterQuality","AT.2","34.5",NA,NA,"Air Temp (deg C)"
"1569","JRA","JRA.J05","07/16/2020","10:10 AM",0.3,1,"WaterQuality","CO.4","230",NA,NA,"Conductivity (uS/cm)"
"1570","JRA","JRA.J05","07/16/2020","10:10 AM",0.3,1,"WaterQuality","ENT.1","10",NA,NA,"Enterolert (CFU/100mL)"
"1571","JRA","JRA.J05","07/16/2020","10:10 AM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1572","JRA","JRA.J05","07/16/2020","10:10 AM",0.3,1,"WaterQuality","WC.6","6.81",NA,NA,"Turbidity (NTU)"
"1573","JRA","JRA.J05","07/16/2020","10:10 AM",0.3,1,"WaterQuality","WT.2","24.1",NA,NA,"Water Temp (deg C)"
"1574","JRA","JRA.J05","07/16/2020","10:10 AM",0.3,NA,"Comments","COMMENTS","sampled from beach; pier is closed",NA,NA,"Comments (open text)"
"1575","JRA","JRA.J05","07/23/2020","11:23 AM",0.3,1,"WaterQuality","AT.2","30.3",NA,NA,"Air Temp (deg C)"
"1576","JRA","JRA.J05","07/23/2020","11:23 AM",0.3,1,"WaterQuality","CO.4","240",NA,NA,"Conductivity (uS/cm)"
"1577","JRA","JRA.J05","07/23/2020","11:23 AM",0.3,1,"WaterQuality","ENT.1","41",NA,NA,"Enterolert (CFU/100mL)"
"1578","JRA","JRA.J05","07/23/2020","11:23 AM",0.3,1,"WaterQuality","","1",NA,NA,"Salinity (ppt)"
"1579","JRA","JRA.J05","07/23/2020","11:23 AM",0.3,1,"WaterQuality","WC.6","15.1",NA,NA,"Turbidity (NTU)"
"1580","JRA","JRA.J05","07/23/2020","11:23 AM",0.3,1,"WaterQuality","WT.2","32.1",NA,NA,"Water Temp (deg C)"
"1581","JRA","JRA.J05","07/23/2020","11:23 AM",0.3,NA,"Comments","COMMENTS","Sample from beach as pier remains closed. Many families swimming.",NA,NA,"Comments (open text)"
"1582","JRA","JRA.J05","07/31/2020","11:20 AM",0.3,1,"WaterQuality","AT.2","30.2",NA,NA,"Air Temp (deg C)"
"1583","JRA","JRA.J05","07/31/2020","11:20 AM",0.3,1,"WaterQuality","CO.4","300",NA,NA,"Conductivity (uS/cm)"
"1584","JRA","JRA.J05","07/31/2020","11:20 AM",0.3,1,"WaterQuality","ENT.1","1","<",NA,"Enterolert (CFU/100mL)"
"1585","JRA","JRA.J05","07/31/2020","11:20 AM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1586","JRA","JRA.J05","07/31/2020","11:20 AM",0.3,1,"WaterQuality","WC.6","8.4",NA,NA,"Turbidity (NTU)"
"1587","JRA","JRA.J05","07/31/2020","11:20 AM",0.3,1,"WaterQuality","WT.2","31.8",NA,NA,"Water Temp (deg C)"
"1588","JRA","JRA.J05","07/31/2020","11:20 AM",0.3,NA,"Comments","COMMENTS","Hot dry spell continues. Many families at the beach swimming.",NA,NA,"Comments (open text)"
"1589","JRA","JRA.J05","08/06/2020","09:45 AM",0.3,1,"WaterQuality","AT.2","27",NA,NA,"Air Temp (deg C)"
"1590","JRA","JRA.J05","08/06/2020","09:45 AM",0.3,1,"WaterQuality","CO.4","1480",NA,NA,"Conductivity (uS/cm)"
"1591","JRA","JRA.J05","08/06/2020","09:45 AM",0.3,1,"WaterQuality","ENT.1","86",NA,NA,"Enterolert (CFU/100mL)"
"1592","JRA","JRA.J05","08/06/2020","09:45 AM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1593","JRA","JRA.J05","08/06/2020","09:45 AM",0.3,1,"WaterQuality","WC.6","7.7",NA,NA,"Turbidity (NTU)"
"1594","JRA","JRA.J05","08/06/2020","09:45 AM",0.3,1,"WaterQuality","WT.2","26.2",NA,NA,"Water Temp (deg C)"
"1595","JRA","JRA.J05","08/06/2020","09:45 AM",0.3,NA,"Comments","COMMENTS","Highwater Post Tropical Storm",NA,NA,"Comments (open text)"
"1596","JRA","JRA.J05","08/13/2020","09:45 AM",0.3,1,"WaterQuality","AT.2","26.2",NA,NA,"Air Temp (deg C)"
"1597","JRA","JRA.J05","08/13/2020","09:45 AM",0.3,1,"WaterQuality","CO.4","820",NA,NA,"Conductivity (uS/cm)"
"1598","JRA","JRA.J05","08/13/2020","09:45 AM",0.3,1,"WaterQuality","ENT.1","10",NA,NA,"Enterolert (CFU/100mL)"
"1599","JRA","JRA.J05","08/13/2020","09:45 AM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1600","JRA","JRA.J05","08/13/2020","09:45 AM",0.3,1,"WaterQuality","WC.6","6.55",NA,NA,"Turbidity (NTU)"
"1601","JRA","JRA.J05","08/13/2020","09:45 AM",0.3,1,"WaterQuality","WT.2","28.2",NA,NA,"Water Temp (deg C)"
"1602","JRA","JRA.J05","08/13/2020","09:45 AM",0.3,NA,"Comments","COMMENTS","Sunny with increasing clouds, Thunderstorms previous evening",NA,NA,"Comments (open text)"
"1603","JRA","JRA.J05","08/20/2020","03:24 PM",0.3,1,"WaterQuality","AT.2","26",NA,NA,"Air Temp (deg C)"
"1604","JRA","JRA.J05","08/20/2020","03:24 PM",0.3,1,"WaterQuality","CO.4","240",NA,NA,"Conductivity (uS/cm)"
"1605","JRA","JRA.J05","08/20/2020","03:24 PM",0.3,1,"WaterQuality","ENT.1","10",NA,NA,"Enterolert (CFU/100mL)"
"1606","JRA","JRA.J05","08/20/2020","03:24 PM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1607","JRA","JRA.J05","08/20/2020","03:24 PM",0.3,1,"WaterQuality","WC.6","8.49",NA,NA,"Turbidity (NTU)"
"1608","JRA","JRA.J05","08/20/2020","03:24 PM",0.3,1,"WaterQuality","WT.2","27",NA,NA,"Water Temp (deg C)"
"1609","JRA","JRA.J05","08/20/2020","03:24 PM",0.3,NA,"Comments","COMMENTS","Thunderstorms previous day, Mostly sunny, swimmers in water",NA,NA,"Comments (open text)"
"1610","JRA","JRA.J05","09/03/2020","11:10 AM",0.3,1,"WaterQuality","AT.2","27.5",NA,NA,"Air Temp (deg C)"
"1611","JRA","JRA.J05","09/03/2020","11:10 AM",0.3,1,"WaterQuality","CO.4","170",NA,NA,"Conductivity (uS/cm)"
"1612","JRA","JRA.J05","09/03/2020","11:10 AM",0.3,1,"WaterQuality","ENT.1","20",NA,NA,"Enterolert (CFU/100mL)"
"1613","JRA","JRA.J05","09/03/2020","11:10 AM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1614","JRA","JRA.J05","09/03/2020","11:10 AM",0.3,1,"WaterQuality","WC.6","12.72",NA,NA,"Turbidity (NTU)"
"1615","JRA","JRA.J05","09/03/2020","11:10 AM",0.3,1,"WaterQuality","WT.2","30.1",NA,NA,"Water Temp (deg C)"
"1616","JRA","JRA.J05","09/03/2020","11:10 AM",0.3,NA,"Comments","COMMENTS","Tide 2 hours after low
Sampled at kayak dock
Clear sunny calm",NA,NA,"Comments (open text)"
"1617","JRA","JRA.J08","08/06/2020","12:15 PM",0.3,1,"WaterQuality","AT.2","32.3",NA,NA,"Air Temp (deg C)"
"1618","JRA","JRA.J08","08/06/2020","12:15 PM",0.3,1,"WaterQuality","CO.4","180",NA,NA,"Conductivity (uS/cm)"
"1619","JRA","JRA.J08","08/06/2020","12:15 PM",0.3,1,"WaterQuality","WC.6","8.86",NA,NA,"Turbidity (NTU)"
"1620","JRA","JRA.J08","08/06/2020","12:15 PM",0.3,1,"WaterQuality","WT.2","28.6",NA,NA,"Water Temp (deg C)"
"1621","JRA","JRA.J08","08/06/2020","12:15 PM",0.3,NA,"Comments","COMMENTS","Clear, hot and humid, water has lots of debris",NA,NA,"Comments (open text)"
"1622","JRA","JRA.J26","07/09/2020","12:45 PM",0.3,1,"WaterQuality","AT.2","30.9",NA,NA,"Air Temp (deg C)"
"1623","JRA","JRA.J26","07/09/2020","12:45 PM",0.3,1,"WaterQuality","CO.4","190",NA,NA,"Conductivity (uS/cm)"
"1624","JRA","JRA.J26","07/09/2020","12:45 PM",0.3,1,"WaterQuality","WC.6","5.12",NA,NA,"Turbidity (NTU)"
"1625","JRA","JRA.J26","07/09/2020","12:45 PM",0.3,1,"WaterQuality","WT.2","30.7",NA,NA,"Water Temp (deg C)"
"1626","JRA","JRA.J26","07/09/2020","12:45 PM",0.3,NA,"Comments","COMMENTS","Some clouds, people kayaking, swimming, and fishing. Incubator broke and reached temperatures above 50 degrees Celsius so the ecoli data couldn't be collected.",NA,NA,"Comments (open text)"
"1627","JRA","JRA.J29","08/06/2020","12:40 PM",0.3,1,"WaterQuality","AT.2","28.2",NA,NA,"Air Temp (deg C)"
"1628","JRA","JRA.J29","08/06/2020","12:40 PM",0.3,1,"WaterQuality","CO.4","210",NA,NA,"Conductivity (uS/cm)"
"1629","JRA","JRA.J29","08/06/2020","12:40 PM",0.3,1,"WaterQuality","WC.6","3.33",NA,NA,"Turbidity (NTU)"
"1630","JRA","JRA.J29","08/06/2020","12:40 PM",0.3,1,"WaterQuality","WT.2","27.7",NA,NA,"Water Temp (deg C)"
"1631","JRA","JRA.J29","08/06/2020","12:40 PM",0.3,NA,"Comments","COMMENTS","Bacteria sample not incubated",NA,NA,"Comments (open text)"
"1632","JRA","JRA.J35","08/06/2020","11:42 AM",0.3,1,"WaterQuality","AT.2","27.5",NA,NA,"Air Temp (deg C)"
"1633","JRA","JRA.J35","08/06/2020","11:42 AM",0.3,1,"WaterQuality","CO.4","350",NA,NA,"Conductivity (uS/cm)"
"1634","JRA","JRA.J35","08/06/2020","11:42 AM",0.3,1,"WaterQuality","WC.6","1.97",NA,NA,"Turbidity (NTU)"
"1635","JRA","JRA.J35","08/06/2020","11:42 AM",0.3,1,"WaterQuality","WT.2","28.2",NA,NA,"Water Temp (deg C)"
"1636","JRA","JRA.J35","08/06/2020","11:42 AM",0.3,NA,"Comments","COMMENTS","Sample collected by Sue and Tim Coleman.

Their notes: Scattered storms, upper 80s.

The bacterial sample was inadvertently damaged, so Rob collected a new one and will report the data tomorrow (Saturday Aug 8 2020)",NA,NA,"Comments (open text)"
"1637","JRA","JRA.P05","05/28/2020","11:35 AM",0.3,1,"WaterQuality","AT.2","29",NA,NA,"Air Temp (deg C)"
"1638","JRA","JRA.P05","05/28/2020","11:35 AM",0.3,1,"WaterQuality","CO.4","250",NA,NA,"Conductivity (uS/cm)"
"1639","JRA","JRA.P05","05/28/2020","11:35 AM",0.3,1,"WaterQuality","ENT.1","84",NA,NA,"Enterolert (CFU/100mL)"
"1640","JRA","JRA.P05","05/28/2020","11:35 AM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1641","JRA","JRA.P05","05/28/2020","11:35 AM",0.3,1,"WaterQuality","WC.6","5.39",NA,NA,"Turbidity (NTU)"
"1642","JRA","JRA.P05","05/28/2020","11:35 AM",0.3,1,"WaterQuality","WT.2","23.2",NA,NA,"Water Temp (deg C)"
"1643","JRA","JRA.P05","05/28/2020","11:35 AM",0.3,NA,"Comments","COMMENTS","Low tide, 0 ppt salinity.",NA,NA,"Comments (open text)"
"1644","JRA","JRA.P05","06/04/2020","11:14 AM",0.3,1,"WaterQuality","AT.2","33",NA,NA,"Air Temp (deg C)"
"1645","JRA","JRA.P05","06/04/2020","11:14 AM",0.3,1,"WaterQuality","CO.4","220",NA,NA,"Conductivity (uS/cm)"
"1646","JRA","JRA.P05","06/04/2020","11:14 AM",0.3,1,"WaterQuality","ENT.1","336",NA,NA,"Enterolert (CFU/100mL)"
"1647","JRA","JRA.P05","06/04/2020","11:14 AM",0.3,1,"WaterQuality","WC.6","7.54",NA,NA,"Turbidity (NTU)"
"1648","JRA","JRA.P05","06/04/2020","11:14 AM",0.3,1,"WaterQuality","WT.2","26.8",NA,NA,"Water Temp (deg C)"
"1649","JRA","JRA.P05","06/04/2020","11:14 AM",0.3,NA,"Comments","COMMENTS","0 ppt salinity.",NA,NA,"Comments (open text)"
"1650","JRA","JRA.P05","06/11/2020","11:16 AM",0.3,1,"WaterQuality","AT.2","27.5",NA,NA,"Air Temp (deg C)"
"1651","JRA","JRA.P05","06/11/2020","11:16 AM",0.3,1,"WaterQuality","CO.4","170",NA,NA,"Conductivity (uS/cm)"
"1652","JRA","JRA.P05","06/11/2020","11:16 AM",0.3,1,"WaterQuality","ENT.1","241",NA,NA,"Enterolert (CFU/100mL)"
"1653","JRA","JRA.P05","06/11/2020","11:16 AM",0.3,1,"WaterQuality","WC.6","7.12",NA,NA,"Turbidity (NTU)"
"1654","JRA","JRA.P05","06/11/2020","11:16 AM",0.3,1,"WaterQuality","WT.2","27.1",NA,NA,"Water Temp (deg C)"
"1655","JRA","JRA.P05","06/18/2020","11:23 AM",0.3,1,"WaterQuality","AT.2","26.5",NA,NA,"Air Temp (deg C)"
"1656","JRA","JRA.P05","06/18/2020","11:23 AM",0.3,1,"WaterQuality","CO.4","120",NA,NA,"Conductivity (uS/cm)"
"1657","JRA","JRA.P05","06/18/2020","11:23 AM",0.3,1,"WaterQuality","ENT.1","591",NA,NA,"Enterolert (CFU/100mL)"
"1658","JRA","JRA.P05","06/18/2020","11:23 AM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1659","JRA","JRA.P05","06/18/2020","11:23 AM",0.3,1,"WaterQuality","WC.6","10.19",NA,NA,"Turbidity (NTU)"
"1660","JRA","JRA.P05","06/18/2020","11:23 AM",0.3,1,"WaterQuality","WT.2","22.5",NA,NA,"Water Temp (deg C)"
"1661","JRA","JRA.P05","06/18/2020","11:23 AM",0.3,NA,"Comments","COMMENTS","Outgoing tide, still high, calm wind, recent rain",NA,NA,"Comments (open text)"
"1662","JRA","JRA.P05","06/25/2020","11:00 AM",0.3,1,"WaterQuality","AT.2","23",NA,NA,"Air Temp (deg C)"
"1663","JRA","JRA.P05","06/25/2020","11:00 AM",0.3,1,"WaterQuality","CO.4","160",NA,NA,"Conductivity (uS/cm)"
"1664","JRA","JRA.P05","06/25/2020","11:00 AM",0.3,1,"WaterQuality","ENT.1","556",NA,NA,"Enterolert (CFU/100mL)"
"1665","JRA","JRA.P05","06/25/2020","11:00 AM",0.3,1,"WaterQuality","","1",NA,NA,"Salinity (ppt)"
"1666","JRA","JRA.P05","06/25/2020","11:00 AM",0.3,1,"WaterQuality","WC.6","4.48",NA,NA,"Turbidity (NTU)"
"1667","JRA","JRA.P05","06/25/2020","11:00 AM",0.3,1,"WaterQuality","WT.2","24.2",NA,NA,"Water Temp (deg C)"
"1668","JRA","JRA.P05","07/02/2020","10:30 PM",0.3,1,"WaterQuality","AT.2","28.1",NA,NA,"Air Temp (deg C)"
"1669","JRA","JRA.P05","07/02/2020","10:30 PM",0.3,1,"WaterQuality","CO.4","240",NA,NA,"Conductivity (uS/cm)"
"1670","JRA","JRA.P05","07/02/2020","10:30 PM",0.3,1,"WaterQuality","ENT.1","94",NA,NA,"Enterolert (CFU/100mL)"
"1671","JRA","JRA.P05","07/02/2020","10:30 PM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1672","JRA","JRA.P05","07/02/2020","10:30 PM",0.3,1,"WaterQuality","WC.6","4.81",NA,NA,"Turbidity (NTU)"
"1673","JRA","JRA.P05","07/02/2020","10:30 PM",0.3,1,"WaterQuality","WT.2","28.2",NA,NA,"Water Temp (deg C)"
"1674","JRA","JRA.P05","07/02/2020","10:30 PM",0.3,NA,"Comments","COMMENTS","warm, tide high. Slight breeze from the SW",NA,NA,"Comments (open text)"
"1675","JRA","JRA.P05","07/09/2020","11:48 AM",0.3,1,"WaterQuality","AT.2","30.5",NA,NA,"Air Temp (deg C)"
"1676","JRA","JRA.P05","07/09/2020","11:48 AM",0.3,1,"WaterQuality","CO.4","260",NA,NA,"Conductivity (uS/cm)"
"1677","JRA","JRA.P05","07/09/2020","11:48 AM",0.3,1,"WaterQuality","ENT.1","52",NA,NA,"Enterolert (CFU/100mL)"
"1678","JRA","JRA.P05","07/09/2020","11:48 AM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1679","JRA","JRA.P05","07/09/2020","11:48 AM",0.3,1,"WaterQuality","WC.6","5.5",NA,NA,"Turbidity (NTU)"
"1680","JRA","JRA.P05","07/09/2020","11:48 AM",0.3,1,"WaterQuality","WT.2","30.1",NA,NA,"Water Temp (deg C)"
"1681","JRA","JRA.P05","07/09/2020","11:48 AM",0.3,NA,"Comments","COMMENTS","Hot and humid. Tide coming in pushed by offshore tropical depression making low tide more like a high tide.",NA,NA,"Comments (open text)"
"1682","JRA","JRA.P05","07/23/2020","10:48 AM",0.3,1,"WaterQuality","AT.2","20.8",NA,NA,"Air Temp (deg C)"
"1683","JRA","JRA.P05","07/23/2020","10:48 AM",0.3,1,"WaterQuality","CO.4","630",NA,NA,"Conductivity (uS/cm)"
"1684","JRA","JRA.P05","07/23/2020","10:48 AM",0.3,1,"WaterQuality","ENT.1","379",NA,NA,"Enterolert (CFU/100mL)"
"1685","JRA","JRA.P05","07/23/2020","10:48 AM",0.3,1,"WaterQuality","","1",NA,NA,"Salinity (ppt)"
"1686","JRA","JRA.P05","07/23/2020","10:48 AM",0.3,1,"WaterQuality","WC.6","9.09",NA,NA,"Turbidity (NTU)"
"1687","JRA","JRA.P05","07/23/2020","10:48 AM",0.3,1,"WaterQuality","WT.2","28.4",NA,NA,"Water Temp (deg C)"
"1688","JRA","JRA.P05","07/23/2020","10:48 AM",0.3,NA,"Comments","COMMENTS","Low tide. Hot weather for days. No one using park.",NA,NA,"Comments (open text)"
"1689","JRA","JRA.P05","07/30/2020","10:30 AM",0.3,1,"WaterQuality","AT.2","27",NA,NA,"Air Temp (deg C)"
"1690","JRA","JRA.P05","07/30/2020","10:30 AM",0.3,1,"WaterQuality","CO.4","270",NA,NA,"Conductivity (uS/cm)"
"1691","JRA","JRA.P05","07/30/2020","10:30 AM",0.3,1,"WaterQuality","ENT.1","373",NA,NA,"Enterolert (CFU/100mL)"
"1692","JRA","JRA.P05","07/30/2020","10:30 AM",0.3,1,"WaterQuality","","1",NA,NA,"Salinity (ppt)"
"1693","JRA","JRA.P05","07/30/2020","10:30 AM",0.3,1,"WaterQuality","WC.6","23",NA,NA,"Turbidity (NTU)"
"1694","JRA","JRA.P05","07/30/2020","10:30 AM",0.3,1,"WaterQuality","WT.2","26.2",NA,NA,"Water Temp (deg C)"
"1695","JRA","JRA.P05","07/30/2020","10:30 AM",0.3,NA,"Comments","COMMENTS","Hot spell continues, low 90s at testing time. High tide. Lots of flotsam on the surface of the creek.",NA,NA,"Comments (open text)"
"1696","JRA","JRA.P05","08/06/2020","10:20 AM",0.3,1,"WaterQuality","AT.2","28",NA,NA,"Air Temp (deg C)"
"1697","JRA","JRA.P05","08/06/2020","10:20 AM",0.3,1,"WaterQuality","CO.4","100",NA,NA,"Conductivity (uS/cm)"
"1698","JRA","JRA.P05","08/06/2020","10:20 AM",0.3,1,"WaterQuality","ENT.1","298",NA,NA,"Enterolert (CFU/100mL)"
"1699","JRA","JRA.P05","08/06/2020","10:20 AM",0.3,1,"WaterQuality","","0",NA,NA,"Salinity (ppt)"
"1700","JRA","JRA.P05","08/06/2020","10:20 AM",0.3,1,"WaterQuality","WC.6","4.9",NA,NA,"Turbidity (NTU)"
"1701","JRA","JRA.P05","08/06/2020","10:20 AM",0.3,1,"WaterQuality","WT.2","26.4",NA,NA,"Water Temp (deg C)"
"1702","JRA","JRA.P05","08/06/2020","10:20 AM",0.3,NA,"Comments","COMMENTS","High water Post Tropical Storm",NA,NA,"Comments (open text)"
"1703","JRA","JRA.P05","08/13/2020","10:30 AM",0.3,1,"WaterQuality","AT.2","27.2",NA,NA,"Air Temp (deg C)"
"1704","JRA","JRA.P05","08/13/2020","10:30 AM",0.3,1,"WaterQuality","CO.4","180",NA,NA,"Conductivity (uS/cm)"
"1705","JRA","JRA.P05","08/13/2020","10:30 AM",0.3,1,"WaterQuality","ENT.1","278",NA,NA,"Enterolert (CFU/100mL)"
